word	types	reference
euch	 bibel	['Neh_8-9']
nicht	 bibel	['Neh_8-9']
denn	 bibel	['Neh_8-9']
die	 bibel	['Neh_8-9']
freude	 bibel	['Neh_8-9']
an	 bibel	['Neh_8-9']
dem	 bibel	['Neh_8-9']
herrn	 bibel	['Neh_8-9']
ist	 bibel	['Neh_8-9']
euer	 bibel	['Neh_8-9']
stärcke	 bibel	['Neh_8-9']
was		[]
wäre		[]
es		[]
wol		[]
wunder		[]
wann		[]
wir		[]
alle		[]
die		[]
wir		[]
vor		[]
gottes		[]
angesicht		[]
allhier		[]
versamlet		[]
seynd		[]
theils		[]
für		[]
leid		[]
theils		[]
für		[]
freuden		[]
anfiengen		[]
bitterlich		[]
zuweinen		[]
was		[]
wäre		[]
es		[]
wunder		[]
wenn		[]
uns		[]
das		[]
hertz		[]
im		[]
leibe		[]
warm		[]
würde		[]
und		[]
die		[]
heissen		[]
thränen		[]
aus		[]
den		[]
augen		[]
von		[]
den		[]
wangen		[]
mildiglich		[]
herab		[]
flössen		[]
eben		[]
wie		[]
den		[]
kindern		[]
der		[]
gefängnis		[]
weil		[]
wir		[]
ihnen		[]
in		[]
vielen		[]
stücken		[]
zuvergleichen		[]
denn		[]
sie		[]
waren		[]
70		[]
jahr		[]
in		[]
der		[]
babylonischen		[]
gefängnis		[]
gewesen		[]
und		[]
hatten		[]
unaussprechliche		[]
drangsal		[]
erfahren		[]
jerusalem		[]
hatte		[]
wüste		[]
gelegen		[]
und		[]
der		[]
tempel		[]
war		[]
verbrandt		[]
ihre		[]
zwinger		[]
stunden		[]
kläglich		[]
und		[]
die		[]
mauer		[]
hatte		[]
gelegen		[]
jämmerlich		[]
ihre		[]
thore		[]
lagen		[]
tieff		[]
in		[]
der		[]
erden		[]
ihre		[]
riegel		[]
hatte		[]
der		[]
herr		[]
zerbrochen		[]
und		[]
zunichte		[]
gemacht		[]
wie		[]
jeremias		[]
solchen		[]
jammerzustande		[]
mit		[]
gar		[]
beweglichen		[]
und		[]
kläglichen		[]
worten		[]
beschreibet		[]
jhre		[]
grausame		[]
feinde		[]
hatten		[]
unauffhörlich		[]
gesagt		[]
rein	 bibel	['Ps_137-7']
abe	 bibel	['Ps_137-7']
rein	 bibel	['Ps_137-7']
abe	 bibel	['Ps_137-7']
bis	 bibel	['Ps_137-7']
auff	 bibel	['Ps_137-7']
ihren	 bibel	['Ps_137-7']
boden	 bibel	['Ps_137-7']
jtzt		[]
aber		[]
hatte		[]
das		[]
arme		[]
verachtete		[]
häufflein		[]
sich		[]
wiederum		[]
versamlet		[]
predigt		[]
zu		[]
hören		[]
aus		[]
dem		[]
gesetzbuch		[]
des		[]
herren		[]
und		[]
zudancken		[]
dem		[]
herren		[]
dem		[]
heiligen		[]
dem		[]
höchsten		[]
daß		[]
er		[]
sie		[]
wieder		[]
gebracht		[]
hatte		[]
gen		[]
jerusalem		[]
die		[]
stadt		[]
und		[]
den		[]
tempel		[]
wieder		[]
bauen		[]
lassen		[]
darum		[]
wallete		[]
ihnen		[]
das		[]
hertz		[]
dermassen		[]
daß		[]
alles		[]
volck		[]
bitterlich		[]
weinete		[]
denn		[]
sie		[]
gedachten		[]
an		[]
das		[]
vorige		[]
elend		[]
und		[]
betrachteten		[]
hergegen		[]
mit		[]
unaussprechlicher		[]
hertzensfreude		[]
die		[]
güte		[]
und		[]
treue		[]
des		[]
herren		[]
die		[]
er		[]
an		[]
ihnen		[]
gethan		[]
hatte		[]
und		[]
in		[]
betrachtung		[]
dessen		[]
fiengen		[]
sie		[]
theils		[]
für		[]
freuden		[]
bitterlich		[]
anzuweinen		[]
gleicher		[]
gestalt		[]
wenn		[]
wir		[]
an		[]
diesem		[]
heutigen		[]
tage		[]
auch		[]
gedencken		[]
an		[]
das		[]
offtmahls		[]
über		[]
uns		[]
entstandene		[]
unglück		[]
als		[]
an		[]
die		[]
erschrecklichen		[]
vielfältigen		[]
feuersbrunsten		[]
mit		[]
welchen		[]
uns		[]
der		[]
gerechte		[]
gott		[]
um		[]
unserer		[]
sünden		[]
willen		[]
hat		[]
heimgesucht		[]
wenn		[]
wir		[]
gedencken		[]
an		[]
die		[]
erschreckliche		[]
feuersbrunst		[]
anno		[]
1644		[]
durch		[]
welche		[]
unseres		[]
zuvor		[]
überaus		[]
schönes		[]
gotteshauß		[]
unser		[]
rahthauß		[]
unsere		[]
halbe		[]
stadt		[]
jämmerlich		[]
verwüstet		[]
und		[]
in		[]
die		[]
asche		[]
geleget		[]
worden		[]
wenn		[]
wir		[]
gedencken		[]
an		[]
das		[]
zornund		[]
rachfeuer		[]
das		[]
der		[]
höchste		[]
gott		[]
anno		[]
1652		[]
um		[]
unserer		[]
sünden		[]
willen		[]
ansteckete		[]
welches		[]
nicht		[]
allein		[]
unsre		[]
gantze		[]
